employee_id,training_name,category,training_date,duration_hours,completion_rate,assessment_score
EMP00269,Negotiation,soft_skills,2024-10-19,24,0.81,91.9
EMP00270,SQL Advanced,technical,2024-12-02,8,0.79,65.9
EMP00270,Python for Data,technical,2024-09-27,4,0.87,82.1
EMP00270,Change Management,leadership,2024-06-05,8,0.9,68.4
EMP00271,Coaching Skills,leadership,2024-02-12,8,0.88,88.1
EMP00271,Presentation,soft_skills,2024-06-03,16,0.98,51.2
EMP00271,Cloud Computing,technical,2024-07-25,16,0.62,82.2
EMP00272,Health & Safety,compliance,2024-09-07,40,0.96,94.0
EMP00273,Time Management,soft_skills,2024-09-07,8,0.75,91.6
EMP00273,Anti-Fraud,compliance,2024-04-12,8,0.86,91.2
EMP00273,Communication,soft_skills,2024-01-03,24,0.82,71.5
EMP00273,Code of Conduct,compliance,2024-10-05,24,0.68,89.0
EMP00274,Anti-Fraud,compliance,2024-04-18,40,0.85,87.3
EMP00275,Presentation,soft_skills,2024-11-03,24,0.82,88.2
EMP00275,Time Management,soft_skills,2024-01-10,4,0.78,56.7
EMP00275,Change Management,leadership,2024-07-19,8,0.83,78.9
EMP00276,Cybersecurity Basics,technical,2024-01-19,16,0.87,83.5
EMP00276,Code of Conduct,compliance,2024-03-30,40,0.74,72.8
EMP00276,Change Management,leadership,2024-12-30,16,0.91,71.6
EMP00276,Cybersecurity Basics,technical,2024-06-04,4,0.8,87.9
EMP00277,Python for Data,technical,2024-12-12,8,0.76,86.1
EMP00277,Change Management,leadership,2024-07-20,8,0.92,69.5
EMP00277,Health & Safety,compliance,2024-09-26,40,0.54,93.8
EMP00277,Health & Safety,compliance,2024-06-15,40,0.79,73.4
EMP00277,Code of Conduct,compliance,2024-04-04,8,0.79,96.6
EMP00278,SQL Advanced,technical,2024-05-20,40,0.73,84.5
EMP00278,Code of Conduct,compliance,2024-03-14,8,0.8,74.9
EMP00278,Cloud Computing,technical,2024-09-13,24,0.81,62.2
EMP00279,Time Management,soft_skills,2024-03-05,24,0.81,80.4
EMP00279,Presentation,soft_skills,2024-05-30,40,0.82,86.0
EMP00280,Cloud Computing,technical,2024-03-10,8,0.7,92.4
EMP00280,Coaching Skills,leadership,2024-05-30,4,0.75,46.9
EMP00280,Cloud Computing,technical,2024-05-05,40,0.81,76.1
EMP00280,Strategic Thinking,leadership,2024-06-14,4,0.73,71.7
EMP00281,Code of Conduct,compliance,2024-09-10,16,0.81,76.2
EMP00281,Python for Data,technical,2024-10-28,4,0.84,28.2
EMP00281,Anti-Fraud,compliance,2024-02-11,8,0.67,80.0
EMP00281,Leadership Fundamental,leadership,2024-05-07,8,0.79,80.0
EMP00281,Cybersecurity Basics,technical,2024-01-15,24,0.98,90.0
EMP00282,Data Privacy,compliance,2024-12-16,24,0.89,71.7
EMP00282,Code of Conduct,compliance,2024-11-08,16,0.79,89.2
EMP00282,Code of Conduct,compliance,2024-04-29,4,0.92,84.8
EMP00283,Cybersecurity Basics,technical,2024-08-05,24,0.62,88.0
EMP00283,Change Management,leadership,2024-02-07,4,0.76,94.6
EMP00284,Strategic Thinking,leadership,2024-02-19,8,0.84,77.4
EMP00285,Anti-Fraud,compliance,2024-11-08,16,0.77,73.4
EMP00285,Change Management,leadership,2024-04-12,24,0.81,83.2
EMP00285,SQL Advanced,technical,2024-12-28,16,0.92,78.7
EMP00285,Anti-Fraud,compliance,2024-05-26,4,0.81,76.0
EMP00285,Negotiation,soft_skills,2024-07-21,16,0.81,74.6
EMP00286,Leadership Fundamental,leadership,2024-09-06,40,0.8,97.8
EMP00286,Python for Data,technical,2024-04-18,40,0.86,95.0
EMP00286,Data Privacy,compliance,2024-05-25,4,0.65,71.3
EMP00286,Cybersecurity Basics,technical,2024-12-22,40,0.75,94.0
EMP00287,Health & Safety,compliance,2024-08-19,8,0.73,69.4
EMP00287,Negotiation,soft_skills,2024-10-01,16,0.97,84.6
EMP00288,Cybersecurity Basics,technical,2024-01-30,40,0.73,84.8
EMP00288,Strategic Thinking,leadership,2024-12-10,8,0.81,81.3
EMP00289,Python for Data,technical,2024-05-05,40,0.73,55.8
EMP00289,Strategic Thinking,leadership,2024-12-16,16,0.91,69.6
EMP00290,Change Management,leadership,2024-05-21,16,0.71,80.9
EMP00290,Cybersecurity Basics,technical,2024-07-25,4,0.57,53.2
EMP00290,Strategic Thinking,leadership,2024-09-20,40,0.86,70.8
EMP00291,Python for Data,technical,2024-04-18,8,0.82,76.7
EMP00291,Presentation,soft_skills,2024-08-05,4,0.87,74.6
EMP00291,Leadership Fundamental,leadership,2024-06-05,4,0.88,81.7
EMP00291,Cybersecurity Basics,technical,2024-02-13,40,0.9,59.2
EMP00291,Communication,soft_skills,2024-08-25,8,0.75,56.8
EMP00292,Cybersecurity Basics,technical,2024-07-08,40,0.92,63.8
EMP00292,Time Management,soft_skills,2024-03-19,4,0.78,85.3
EMP00292,Coaching Skills,leadership,2024-05-21,16,0.73,52.7
EMP00292,Negotiation,soft_skills,2024-07-20,40,0.38,36.9
EMP00292,Coaching Skills,leadership,2024-01-26,8,0.95,44.7
EMP00293,Data Privacy,compliance,2024-09-08,40,0.59,91.5
EMP00293,Cloud Computing,technical,2024-10-26,8,0.85,60.0
EMP00294,SQL Advanced,technical,2024-03-03,16,0.86,55.8
EMP00295,Coaching Skills,leadership,2024-10-23,24,0.55,78.7
EMP00295,Change Management,leadership,2024-08-13,40,0.69,82.6
EMP00295,Coaching Skills,leadership,2024-04-12,4,0.74,70.3
EMP00296,Data Privacy,compliance,2024-01-20,24,0.69,58.9
EMP00296,SQL Advanced,technical,2024-03-11,40,0.99,67.0
EMP00296,Leadership Fundamental,leadership,2024-12-27,16,0.62,96.3
EMP00297,Cloud Computing,technical,2024-04-20,16,0.84,44.9
EMP00297,Data Privacy,compliance,2024-01-14,8,0.8,40.7
EMP00297,Data Privacy,compliance,2024-08-28,24,0.59,61.1
EMP00297,Strategic Thinking,leadership,2024-07-01,4,0.65,75.9
EMP00297,Python for Data,technical,2024-09-28,4,0.87,28.9
EMP00298,Communication,soft_skills,2024-05-18,4,0.36,83.8
EMP00299,Change Management,leadership,2024-01-25,8,0.76,78.4
EMP00299,Leadership Fundamental,leadership,2024-04-17,4,0.85,63.6
EMP00300,Python for Data,technical,2024-03-12,8,0.68,75.9
EMP00300,Change Management,leadership,2024-03-03,24,0.95,85.8
EMP00300,Leadership Fundamental,leadership,2024-01-07,4,0.7,73.1
EMP00301,Anti-Fraud,compliance,2024-12-28,24,0.99,87.5
EMP00301,Anti-Fraud,compliance,2024-11-12,24,0.82,82.3
EMP00301,Cybersecurity Basics,technical,2024-05-14,16,0.68,76.8
EMP00302,Negotiation,soft_skills,2024-06-02,40,0.76,61.8
EMP00302,SQL Advanced,technical,2024-06-19,16,0.71,94.5
EMP00302,Leadership Fundamental,leadership,2024-06-02,16,0.77,75.3
EMP00302,Anti-Fraud,compliance,2024-01-01,8,0.84,83.5
EMP00302,Strategic Thinking,leadership,2024-10-11,40,0.68,72.0
EMP00303,Leadership Fundamental,leadership,2024-08-18,16,0.85,79.1
EMP00304,Cloud Computing,technical,2024-02-17,4,0.9,51.5
EMP00304,SQL Advanced,technical,2024-12-22,4,0.87,81.7
EMP00304,Cloud Computing,technical,2024-12-14,24,0.58,84.1
EMP00304,Code of Conduct,compliance,2024-11-22,24,0.67,82.6
EMP00304,Data Privacy,compliance,2024-06-23,4,0.5,69.7
EMP00305,Presentation,soft_skills,2024-10-31,40,0.91,73.7
EMP00305,Code of Conduct,compliance,2024-03-05,16,0.93,72.1
EMP00306,Coaching Skills,leadership,2024-02-04,16,0.75,70.1
EMP00306,Change Management,leadership,2024-05-19,40,0.85,94.4
EMP00306,Communication,soft_skills,2024-11-30,8,0.77,70.5
EMP00306,Code of Conduct,compliance,2024-08-07,24,0.99,79.6
EMP00307,Code of Conduct,compliance,2024-05-24,4,0.94,56.3
EMP00307,SQL Advanced,technical,2024-09-09,40,0.93,93.3
EMP00307,Communication,soft_skills,2024-08-03,16,0.72,70.9
EMP00307,Health & Safety,compliance,2024-11-30,40,0.84,89.8
EMP00308,Strategic Thinking,leadership,2024-10-31,8,0.89,94.8
EMP00308,Cybersecurity Basics,technical,2024-01-15,8,0.86,70.4
EMP00308,Health & Safety,compliance,2024-01-26,4,0.82,70.7
EMP00309,Communication,soft_skills,2024-02-21,16,0.81,78.3
EMP00309,Python for Data,technical,2024-08-26,24,0.75,82.3
EMP00309,Python for Data,technical,2024-01-24,4,0.91,73.2
EMP00309,Coaching Skills,leadership,2024-02-05,8,0.51,79.6
EMP00310,Anti-Fraud,compliance,2024-06-10,16,0.91,93.2
EMP00311,Time Management,soft_skills,2024-08-19,24,0.95,78.4
EMP00311,SQL Advanced,technical,2024-12-12,4,0.91,77.6
EMP00312,Communication,soft_skills,2024-09-01,40,0.79,90.3
EMP00312,Health & Safety,compliance,2024-01-11,16,0.63,81.1
EMP00313,Cloud Computing,technical,2024-09-02,24,0.64,70.9
EMP00313,Data Privacy,compliance,2024-10-31,16,0.71,62.7
EMP00314,Communication,soft_skills,2024-07-16,16,0.81,68.5
EMP00314,Anti-Fraud,compliance,2024-01-22,16,0.72,60.4
EMP00315,Change Management,leadership,2024-06-18,24,0.92,88.6
EMP00315,SQL Advanced,technical,2024-10-02,16,0.9,66.8
EMP00316,SQL Advanced,technical,2024-11-05,40,0.74,80.1
EMP00316,Python for Data,technical,2024-03-08,8,0.85,93.2
EMP00316,Communication,soft_skills,2024-06-16,8,0.71,79.4
EMP00317,Time Management,soft_skills,2024-11-22,8,0.91,90.4
EMP00317,Leadership Fundamental,leadership,2024-07-10,4,0.83,87.2
EMP00318,Code of Conduct,compliance,2024-01-31,24,0.65,56.1
EMP00318,Cloud Computing,technical,2024-05-15,24,0.88,49.9
EMP00318,Presentation,soft_skills,2024-04-15,4,0.97,96.2
EMP00318,SQL Advanced,technical,2024-03-05,24,0.8,93.8
EMP00319,Python for Data,technical,2024-06-09,24,0.83,64.2
EMP00319,Cloud Computing,technical,2024-05-25,24,0.87,65.0
EMP00320,Data Privacy,compliance,2024-12-14,24,0.74,95.6
EMP00320,Cybersecurity Basics,technical,2024-12-29,24,0.7,73.9
EMP00320,Coaching Skills,leadership,2024-10-01,4,0.74,76.3
EMP00321,Communication,soft_skills,2024-07-01,24,0.92,85.0
EMP00321,Python for Data,technical,2024-12-03,24,0.68,87.5
EMP00322,Coaching Skills,leadership,2024-05-09,8,0.87,91.9
EMP00322,Cybersecurity Basics,technical,2024-05-05,16,0.86,83.9
EMP00323,Anti-Fraud,compliance,2024-03-23,4,0.75,61.4
EMP00323,Presentation,soft_skills,2024-02-09,16,0.81,40.2
EMP00324,Negotiation,soft_skills,2024-09-12,4,0.9,62.2
EMP00324,Coaching Skills,leadership,2024-01-04,8,0.79,80.3
EMP00325,Data Privacy,compliance,2024-07-28,4,0.7,62.6
EMP00325,Time Management,soft_skills,2024-06-26,4,0.97,79.8
EMP00325,Leadership Fundamental,leadership,2024-12-22,24,0.95,89.3
EMP00326,Anti-Fraud,compliance,2024-06-01,8,0.93,64.5
EMP00327,Code of Conduct,compliance,2024-10-30,16,0.49,22.7
EMP00327,Leadership Fundamental,leadership,2024-04-22,8,0.75,78.7
EMP00327,Presentation,soft_skills,2024-05-24,4,0.94,84.3
EMP00327,Time Management,soft_skills,2024-08-19,40,0.71,96.7
EMP00328,Cybersecurity Basics,technical,2024-04-23,24,0.79,88.4
EMP00328,Strategic Thinking,leadership,2024-09-17,24,0.96,73.4
EMP00329,SQL Advanced,technical,2024-09-08,40,0.89,81.6
EMP00329,Coaching Skills,leadership,2024-07-27,8,0.85,65.8
EMP00329,Cloud Computing,technical,2024-03-02,24,0.81,76.1
EMP00329,Communication,soft_skills,2024-08-27,4,0.72,77.7
EMP00330,Cybersecurity Basics,technical,2024-05-23,8,0.75,94.4
EMP00330,Code of Conduct,compliance,2024-04-13,8,0.77,31.3
EMP00330,Leadership Fundamental,leadership,2024-06-10,8,0.72,91.8
EMP00331,Python for Data,technical,2024-04-20,40,0.58,95.5
EMP00331,Data Privacy,compliance,2024-03-17,40,0.51,87.0
EMP00332,Cybersecurity Basics,technical,2024-01-06,16,0.79,54.2
EMP00333,Coaching Skills,leadership,2024-06-27,4,0.77,93.9
EMP00334,Health & Safety,compliance,2024-12-15,8,0.83,67.4
EMP00334,Leadership Fundamental,leadership,2024-04-24,24,0.77,85.9
EMP00334,Negotiation,soft_skills,2024-09-04,4,0.68,70.5
EMP00335,SQL Advanced,technical,2024-09-06,8,0.75,70.9
EMP00335,Coaching Skills,leadership,2024-03-16,40,0.83,48.2
EMP00336,Communication,soft_skills,2024-08-12,24,0.78,97.5
EMP00337,SQL Advanced,technical,2024-01-24,24,0.88,90.1
EMP00337,Strategic Thinking,leadership,2024-05-11,24,0.8,45.2
EMP00337,Change Management,leadership,2024-01-14,40,0.92,70.8
EMP00337,Coaching Skills,leadership,2024-05-17,4,0.85,66.1
EMP00338,Time Management,soft_skills,2024-04-18,8,0.98,48.6
EMP00338,Leadership Fundamental,leadership,2024-09-14,40,0.98,72.5
EMP00339,Strategic Thinking,leadership,2024-02-15,40,0.93,73.3
EMP00339,Cybersecurity Basics,technical,2024-12-26,16,0.77,68.1
EMP00340,Python for Data,technical,2024-02-19,16,0.45,34.3
EMP00340,Anti-Fraud,compliance,2024-05-22,4,0.7,61.7
EMP00340,Negotiation,soft_skills,2024-08-31,40,0.86,72.8
EMP00340,Anti-Fraud,compliance,2024-01-11,16,0.88,89.9
EMP00341,Time Management,soft_skills,2024-09-28,4,0.61,62.3
EMP00341,Time Management,soft_skills,2024-03-20,24,0.62,90.4
EMP00342,Health & Safety,compliance,2024-06-16,24,0.74,87.2
EMP00342,SQL Advanced,technical,2024-07-11,24,0.79,74.7
EMP00343,Leadership Fundamental,leadership,2024-01-20,40,0.73,65.0
EMP00343,Python for Data,technical,2024-10-12,24,0.79,82.7
EMP00343,Cybersecurity Basics,technical,2024-06-21,24,0.74,56.8
EMP00344,Leadership Fundamental,leadership,2024-10-27,24,0.92,80.1
EMP00345,Python for Data,technical,2024-11-29,4,0.9,76.2
EMP00345,Health & Safety,compliance,2024-01-31,8,0.54,68.8
EMP00346,Leadership Fundamental,leadership,2024-02-20,4,0.96,94.2
EMP00346,Anti-Fraud,compliance,2024-01-05,24,0.95,76.5
EMP00346,Coaching Skills,leadership,2024-05-25,24,0.6,75.3
EMP00346,Leadership Fundamental,leadership,2024-04-14,40,0.64,43.3
EMP00347,Time Management,soft_skills,2024-08-29,24,0.71,94.4
EMP00347,Presentation,soft_skills,2024-01-07,4,0.9,56.6
EMP00348,Strategic Thinking,leadership,2024-09-21,40,0.92,71.6
EMP00348,Anti-Fraud,compliance,2024-03-02,24,0.73,66.6
EMP00348,SQL Advanced,technical,2024-04-16,16,0.68,59.9
EMP00349,Python for Data,technical,2024-12-04,16,0.9,48.2
EMP00350,Cybersecurity Basics,technical,2024-09-20,40,0.88,68.5
EMP00351,Coaching Skills,leadership,2024-05-26,4,0.88,66.2
EMP00351,Change Management,leadership,2024-06-20,24,0.69,78.9
EMP00351,Cybersecurity Basics,technical,2024-06-05,4,0.95,76.9
EMP00351,SQL Advanced,technical,2024-10-15,16,0.93,87.6
EMP00352,SQL Advanced,technical,2024-11-28,16,0.95,91.3
EMP00352,Cloud Computing,technical,2024-08-14,4,0.42,70.4
EMP00353,Cloud Computing,technical,2024-12-19,16,0.89,79.5
EMP00353,Health & Safety,compliance,2024-06-30,8,0.93,73.5
EMP00353,Change Management,leadership,2024-09-11,8,0.68,96.0
EMP00354,Presentation,soft_skills,2024-09-03,24,0.64,60.8
EMP00354,SQL Advanced,technical,2024-06-16,40,0.89,84.8
EMP00354,Cybersecurity Basics,technical,2024-08-01,16,0.96,73.8
EMP00354,Coaching Skills,leadership,2024-10-12,16,0.93,61.7
EMP00355,Health & Safety,compliance,2024-07-19,16,0.73,75.7
EMP00355,Strategic Thinking,leadership,2024-10-06,24,0.7,50.3
EMP00355,Python for Data,technical,2024-08-11,8,0.85,75.2
EMP00356,Data Privacy,compliance,2024-07-31,4,0.94,75.8
EMP00356,Change Management,leadership,2024-12-30,24,0.9,68.3
EMP00356,Presentation,soft_skills,2024-05-20,8,0.72,50.1
EMP00356,Presentation,soft_skills,2024-03-08,16,0.79,94.7
EMP00357,Coaching Skills,leadership,2024-09-28,40,0.98,92.1
EMP00358,Python for Data,technical,2024-12-04,40,0.92,60.5
EMP00358,Change Management,leadership,2024-07-11,16,0.65,60.9
EMP00359,Coaching Skills,leadership,2024-08-01,24,0.87,46.6
EMP00359,Time Management,soft_skills,2024-02-08,24,0.9,65.6
EMP00359,Presentation,soft_skills,2024-01-16,40,0.9,91.8
EMP00359,Coaching Skills,leadership,2024-08-19,24,0.49,72.9
EMP00360,SQL Advanced,technical,2024-03-29,24,0.85,65.5
EMP00360,Change Management,leadership,2024-03-19,4,0.63,91.0
EMP00360,Anti-Fraud,compliance,2024-01-19,8,0.64,87.7
EMP00360,Cybersecurity Basics,technical,2024-01-27,16,0.78,95.0
EMP00361,Cloud Computing,technical,2024-11-13,8,0.76,75.1
EMP00362,Presentation,soft_skills,2024-08-10,4,0.57,76.2
EMP00362,Strategic Thinking,leadership,2024-08-07,24,0.94,83.9
EMP00362,Cloud Computing,technical,2024-08-15,40,0.91,73.9
EMP00362,Negotiation,soft_skills,2024-03-01,40,0.56,91.7
EMP00363,Data Privacy,compliance,2024-12-16,4,0.81,82.1
EMP00363,Change Management,leadership,2024-12-20,8,0.9,82.7
EMP00363,Cloud Computing,technical,2024-02-18,4,0.71,72.2
EMP00364,Coaching Skills,leadership,2024-01-26,8,0.82,75.6
EMP00364,Anti-Fraud,compliance,2024-08-06,16,0.51,92.6
EMP00364,Cybersecurity Basics,technical,2024-09-19,40,0.73,90.0
EMP00365,Time Management,soft_skills,2024-05-03,24,0.61,83.1
EMP00365,Leadership Fundamental,leadership,2024-02-19,40,0.78,79.1
EMP00365,Data Privacy,compliance,2024-06-29,40,0.87,68.3
EMP00366,Cloud Computing,technical,2024-01-27,8,0.79,86.3
EMP00366,SQL Advanced,technical,2024-05-18,16,0.59,51.0
EMP00366,Time Management,soft_skills,2024-07-21,8,0.85,72.1
EMP00367,Strategic Thinking,leadership,2024-05-21,24,0.96,81.1
EMP00367,Code of Conduct,compliance,2024-10-01,4,0.91,89.4
EMP00368,Strategic Thinking,leadership,2024-06-23,4,0.83,89.5
EMP00368,Data Privacy,compliance,2024-11-27,40,0.93,62.1
EMP00369,Leadership Fundamental,leadership,2024-05-20,4,0.72,74.3
EMP00370,Time Management,soft_skills,2024-01-02,8,0.68,82.6
EMP00370,Communication,soft_skills,2024-07-07,40,0.77,41.8
EMP00370,Strategic Thinking,leadership,2024-09-20,4,0.87,86.3
EMP00371,Cloud Computing,technical,2024-10-01,16,0.89,86.2
EMP00371,Cybersecurity Basics,technical,2024-12-05,4,0.76,48.7
EMP00372,Health & Safety,compliance,2024-03-17,40,0.56,85.6
EMP00372,Cybersecurity Basics,technical,2024-07-14,8,0.89,77.4
EMP00372,Strategic Thinking,leadership,2024-06-28,4,0.86,63.9
EMP00372,Anti-Fraud,compliance,2024-10-03,40,0.72,80.9
EMP00373,SQL Advanced,technical,2024-02-26,40,0.88,75.9
EMP00373,Anti-Fraud,compliance,2024-02-05,16,0.94,55.2
EMP00374,Negotiation,soft_skills,2024-08-24,4,0.86,81.5
EMP00374,Health & Safety,compliance,2024-12-01,16,0.49,41.5
EMP00374,Presentation,soft_skills,2024-01-20,8,0.66,88.4
EMP00374,Communication,soft_skills,2024-05-25,4,0.88,66.3
EMP00375,Cybersecurity Basics,technical,2024-05-08,24,0.83,91.9
EMP00375,Cybersecurity Basics,technical,2024-04-13,8,0.86,56.4
EMP00376,Time Management,soft_skills,2024-03-27,16,0.96,52.0
EMP00376,Strategic Thinking,leadership,2024-12-20,16,0.79,60.9
EMP00376,Anti-Fraud,compliance,2024-08-23,8,0.83,26.9
EMP00376,SQL Advanced,technical,2024-12-02,24,0.93,83.4
EMP00376,Communication,soft_skills,2024-06-22,24,0.5,85.3
EMP00377,Communication,soft_skills,2024-09-25,16,0.61,93.3
EMP00377,Change Management,leadership,2024-07-08,40,0.61,75.9
EMP00377,Coaching Skills,leadership,2024-03-03,24,0.77,87.7
EMP00377,Leadership Fundamental,leadership,2024-11-23,16,0.89,88.3
EMP00377,SQL Advanced,technical,2024-02-21,16,0.7,85.1
EMP00378,Health & Safety,compliance,2024-12-27,16,0.42,51.7
EMP00378,Strategic Thinking,leadership,2024-03-13,4,0.91,79.4
EMP00378,Time Management,soft_skills,2024-12-05,4,0.87,87.8
EMP00379,Health & Safety,compliance,2024-02-27,16,0.72,59.8
EMP00379,Presentation,soft_skills,2024-03-28,16,0.65,74.5
EMP00380,Data Privacy,compliance,2024-10-11,8,0.92,76.0
EMP00380,Communication,soft_skills,2024-11-14,24,0.86,57.2
EMP00381,Leadership Fundamental,leadership,2024-10-24,4,0.95,76.0
EMP00381,Cloud Computing,technical,2024-10-18,40,0.5,51.9
EMP00381,Presentation,soft_skills,2024-03-26,40,0.87,60.6
EMP00381,SQL Advanced,technical,2024-07-13,24,0.86,93.1
EMP00382,Health & Safety,compliance,2024-03-02,4,0.98,82.7
EMP00382,Leadership Fundamental,leadership,2024-08-20,4,0.83,82.5
EMP00382,Health & Safety,compliance,2024-10-17,24,0.83,47.5
EMP00382,Time Management,soft_skills,2024-08-21,8,0.8,65.7
EMP00383,Presentation,soft_skills,2024-02-18,24,0.9,63.9
EMP00383,Coaching Skills,leadership,2024-11-05,24,0.75,50.5
EMP00384,Cybersecurity Basics,technical,2024-10-30,4,0.51,59.5
EMP00384,Coaching Skills,leadership,2024-03-01,40,0.84,95.1
EMP00384,Data Privacy,compliance,2024-11-25,8,0.83,67.8
EMP00385,Health & Safety,compliance,2024-02-16,8,0.91,79.6
EMP00386,Strategic Thinking,leadership,2024-11-26,8,0.92,48.4
EMP00386,Presentation,soft_skills,2024-06-08,8,0.64,46.8
EMP00386,Cloud Computing,technical,2024-02-28,24,0.88,81.8
EMP00386,Communication,soft_skills,2024-05-13,16,0.87,80.7
EMP00387,Time Management,soft_skills,2024-07-24,16,0.87,85.8
EMP00387,Communication,soft_skills,2024-04-19,24,0.88,70.0
EMP00387,Data Privacy,compliance,2024-10-10,8,0.92,70.8
EMP00387,Time Management,soft_skills,2024-12-17,8,0.93,61.1
EMP00388,Presentation,soft_skills,2024-05-29,40,0.77,66.1
EMP00388,Code of Conduct,compliance,2024-05-07,16,0.89,90.8
EMP00388,Presentation,soft_skills,2024-03-02,16,0.92,93.6
EMP00389,Coaching Skills,leadership,2024-01-18,4,0.71,96.1
EMP00389,Python for Data,technical,2024-11-01,4,0.94,43.1
EMP00390,Data Privacy,compliance,2024-08-15,24,0.8,96.0
EMP00390,Strategic Thinking,leadership,2024-03-18,16,0.94,76.0
EMP00390,Cybersecurity Basics,technical,2024-08-13,8,0.86,70.3
EMP00390,Leadership Fundamental,leadership,2024-01-10,40,0.62,65.5
EMP00391,Presentation,soft_skills,2024-01-03,16,0.76,66.0
EMP00391,Time Management,soft_skills,2024-09-25,16,0.83,62.1
EMP00391,Data Privacy,compliance,2024-09-02,16,0.96,73.6
EMP00392,Code of Conduct,compliance,2024-01-24,24,0.75,88.4
EMP00392,Presentation,soft_skills,2024-12-10,8,0.8,87.1
EMP00392,Code of Conduct,compliance,2024-04-07,40,0.84,89.0
EMP00392,Health & Safety,compliance,2024-04-29,8,0.87,92.3
EMP00392,Anti-Fraud,compliance,2024-12-24,40,0.92,67.2
EMP00393,Strategic Thinking,leadership,2024-10-13,16,0.95,77.1
EMP00393,Communication,soft_skills,2024-01-15,16,0.85,84.9
EMP00393,Time Management,soft_skills,2024-02-09,8,0.72,79.2
EMP00393,Time Management,soft_skills,2024-05-19,8,0.57,95.7
EMP00393,Leadership Fundamental,leadership,2024-05-27,4,0.54,55.4
EMP00394,Health & Safety,compliance,2024-12-13,24,0.9,72.2
EMP00394,Negotiation,soft_skills,2024-06-22,24,0.88,79.6
EMP00395,Change Management,leadership,2024-09-21,8,0.49,63.0
EMP00395,Cloud Computing,technical,2024-06-08,16,0.88,87.9
EMP00395,Data Privacy,compliance,2024-03-05,40,0.81,44.8
EMP00396,Communication,soft_skills,2024-03-06,4,0.64,79.0
EMP00396,Python for Data,technical,2024-04-16,4,0.83,60.9
EMP00396,Presentation,soft_skills,2024-07-20,4,0.71,95.2
EMP00396,Presentation,soft_skills,2024-07-10,8,0.91,91.6
EMP00397,Cybersecurity Basics,technical,2024-11-22,40,0.68,68.3
EMP00397,Cloud Computing,technical,2024-08-27,40,0.91,64.8
EMP00398,Coaching Skills,leadership,2024-12-19,16,0.82,91.2
EMP00398,Communication,soft_skills,2024-07-30,24,0.8,61.4
EMP00398,Health & Safety,compliance,2024-06-26,16,0.69,96.7
EMP00399,Leadership Fundamental,leadership,2024-06-08,40,0.66,77.2
EMP00400,Health & Safety,compliance,2024-06-29,40,0.86,85.4
EMP00400,Cybersecurity Basics,technical,2024-02-13,16,0.95,87.0
EMP00400,SQL Advanced,technical,2024-09-27,4,0.62,91.6
EMP00400,Code of Conduct,compliance,2024-10-15,16,0.81,71.5
EMP00401,Leadership Fundamental,leadership,2024-05-19,16,0.9,90.5
EMP00401,Time Management,soft_skills,2024-04-19,4,0.94,92.3
EMP00401,Cloud Computing,technical,2024-06-24,16,0.81,57.2
EMP00401,Communication,soft_skills,2024-05-29,16,0.84,58.6
EMP00401,Data Privacy,compliance,2024-11-04,4,0.97,58.9
EMP00402,SQL Advanced,technical,2024-10-07,40,0.93,57.9
EMP00402,Coaching Skills,leadership,2024-02-09,40,0.8,55.9
EMP00402,Python for Data,technical,2024-04-15,4,0.97,94.0
EMP00402,Communication,soft_skills,2024-04-04,24,0.84,74.0
EMP00403,Leadership Fundamental,leadership,2024-04-29,40,0.86,79.7
EMP00404,Change Management,leadership,2024-01-23,24,0.77,81.9
EMP00404,Change Management,leadership,2024-09-04,4,0.93,83.1
EMP00404,Health & Safety,compliance,2024-11-01,40,0.48,70.4
EMP00404,Strategic Thinking,leadership,2024-12-11,4,0.85,64.9
EMP00404,Data Privacy,compliance,2024-05-23,8,0.97,84.9
EMP00405,Python for Data,technical,2024-02-22,8,0.78,86.8
EMP00405,Time Management,soft_skills,2024-08-27,24,0.96,62.6
EMP00406,Presentation,soft_skills,2024-02-29,24,0.75,70.4
EMP00406,Leadership Fundamental,leadership,2024-09-18,24,0.85,61.9
EMP00406,Presentation,soft_skills,2024-07-21,24,0.73,77.3
EMP00406,Time Management,soft_skills,2024-11-06,8,0.77,67.7
EMP00407,Negotiation,soft_skills,2024-04-08,8,0.69,28.6
EMP00407,Change Management,leadership,2024-06-12,16,0.83,65.1
EMP00407,Strategic Thinking,leadership,2024-11-15,24,0.68,82.6
EMP00407,Leadership Fundamental,leadership,2024-01-19,24,0.82,80.3
EMP00408,Communication,soft_skills,2024-07-21,40,0.85,85.5
EMP00408,Cybersecurity Basics,technical,2024-04-01,16,0.87,92.1
EMP00409,Anti-Fraud,compliance,2024-01-20,40,0.54,80.0
EMP00409,SQL Advanced,technical,2024-05-24,40,0.82,74.8
EMP00410,Health & Safety,compliance,2024-11-19,24,0.81,72.6
EMP00410,Python for Data,technical,2024-04-18,40,0.69,91.3
EMP00410,Cybersecurity Basics,technical,2024-10-20,16,0.99,74.7
EMP00410,Anti-Fraud,compliance,2024-07-11,40,0.93,75.2
EMP00411,Negotiation,soft_skills,2024-07-11,24,0.76,82.9
EMP00411,Cloud Computing,technical,2024-11-03,24,0.94,46.2
EMP00411,Cloud Computing,technical,2024-08-05,8,0.93,92.0
EMP00412,Negotiation,soft_skills,2024-11-04,8,0.86,52.0
