topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,dominant_topic,employee_id,review_cycle
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00502,2024-H1
0.0033281392,0.005131307,0.005832038,0.9790983,0.0030175077,0.0035927342,topic_3,EMP00502,2024-H2
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00503,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00503,2024-H2
0.0036515624,0.0056299586,0.97801596,0.005449899,0.0033107442,0.0039418703,topic_2,EMP00504,2024-H1
0.0028274665,0.0043593724,0.0049546952,0.98224264,0.0025635653,0.003052257,topic_3,EMP00504,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00505,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00505,2024-H2
0.002629564,0.0040542474,0.0046078954,0.9834856,0.0023841339,0.0028386205,topic_3,EMP00506,2024-H1
0.002827394,0.0043592607,0.0049545616,0.9822431,0.0025634996,0.0030521788,topic_3,EMP00506,2024-H2
0.002457613,0.0037891343,0.004306578,0.0036679485,0.9831257,0.0026529992,topic_4,EMP00507,2024-H1
0.0028274779,0.0043593906,0.004954708,0.004219966,0.0025635757,0.98107487,topic_5,EMP00507,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00508,2024-H1
0.98085076,0.004359229,0.0049545295,0.00421981,0.002563481,0.0030521564,topic_0,EMP00508,2024-H2
0.0028273724,0.98238266,0.0049545295,0.0042198086,0.00256348,0.0030521553,topic_1,EMP00509,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00509,2024-H2
0.0026295448,0.98361534,0.004607862,0.003924554,0.0023841166,0.0028386002,topic_1,EMP00510,2024-H1
0.0026295446,0.98361534,0.004607861,0.0039245537,0.0023841164,0.0028385997,topic_1,EMP00510,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00511,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00511,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00512,2024-H1
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00512,2024-H2
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00513,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00513,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00514,2024-H1
0.0028273724,0.98238266,0.004954523,0.0042198086,0.00256348,0.0030521553,topic_1,EMP00514,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00515,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00515,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00516,2024-H1
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00516,2024-H2
0.9821906,0.0040542204,0.0046078684,0.003924556,0.002384118,0.0028386016,topic_0,EMP00517,2024-H1
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00517,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00518,2024-H1
0.0026295446,0.98361534,0.004607861,0.0039245537,0.0023841164,0.0028385997,topic_1,EMP00518,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00519,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00519,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00520,2024-H1
0.002827372,0.98238266,0.0049545225,0.004219808,0.0025634796,0.0030521548,topic_1,EMP00520,2024-H2
0.9821905,0.004054249,0.0046078996,0.003924584,0.0023841348,0.0028386216,topic_0,EMP00521,2024-H1
0.9833551,0.0037891273,0.004306572,0.0036679415,0.002228228,0.0026529941,topic_0,EMP00521,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00522,2024-H1
0.0036515594,0.005629954,0.19507441,0.0054498944,0.0033107416,0.7868834,topic_5,EMP00522,2024-H2
0.9821906,0.004054222,0.004607869,0.003924558,0.002384119,0.0028386028,topic_0,EMP00523,2024-H1
0.0028273815,0.004359242,0.0049545397,0.0042198226,0.0025634882,0.9810755,topic_5,EMP00523,2024-H2
0.0024576613,0.9846863,0.004306663,0.0036680207,0.0022282759,0.0026530512,topic_1,EMP00524,2024-H1
0.0024576623,0.9846863,0.004306664,0.0036680223,0.0022282766,0.0026530523,topic_1,EMP00524,2024-H2
0.002629626,0.9836148,0.004608006,0.0039246758,0.0023841904,0.0028386877,topic_1,EMP00525,2024-H1
0.003651563,0.00562996,0.97801596,0.0054499,0.0033107449,0.003941871,topic_2,EMP00525,2024-H2
0.0036517978,0.0056303223,0.9780145,0.0054502515,0.003310958,0.0039421245,topic_2,EMP00526,2024-H1
0.002629738,0.98361415,0.0046082013,0.0039248434,0.002384292,0.0028388086,topic_1,EMP00526,2024-H2
0.9821905,0.0040542493,0.0046079,0.0039245845,0.002384135,0.0028386218,topic_0,EMP00527,2024-H1
0.9821905,0.0040542493,0.0046079,0.0039245845,0.002384135,0.0028386218,topic_0,EMP00527,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00528,2024-H1
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00528,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00529,2024-H1
0.0024575922,0.9846868,0.0043065418,0.0036679176,0.0022282132,0.0026529767,topic_1,EMP00529,2024-H2
0.0026295423,0.004054214,0.004607857,0.0039245505,0.9819452,0.0028385972,topic_4,EMP00530,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00530,2024-H2
0.0026295467,0.98361534,0.0046078647,0.003924557,0.0023841183,0.002838602,topic_1,EMP00531,2024-H1
0.002827371,0.98238266,0.0049545206,0.0042198063,0.0025634787,0.0030521539,topic_1,EMP00531,2024-H2
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00532,2024-H1
0.0024575908,0.9846868,0.0043065394,0.0036679152,0.0022282118,0.0026529753,topic_1,EMP00532,2024-H2
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00533,2024-H1
0.0040445207,0.0062358193,0.007087406,0.0060363826,0.0036670258,0.9729288,topic_5,EMP00533,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00534,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00534,2024-H2
0.0036515128,0.0056298827,0.87949723,0.10396891,0.0033106995,0.003941817,topic_2,EMP00535,2024-H1
0.002629544,0.004054216,0.00460786,0.9834857,0.0023841157,0.002838599,topic_3,EMP00535,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00536,2024-H1
0.9821906,0.0040542204,0.004607867,0.003924556,0.002384118,0.0028386016,topic_0,EMP00536,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00537,2024-H1
0.002827373,0.98238266,0.004954531,0.00421981,0.0025634808,0.0030521562,topic_1,EMP00537,2024-H2
0.15294825,0.004359637,0.004954991,0.832121,0.0025637203,0.0030524416,topic_3,EMP00538,2024-H1
0.0036516304,0.005630064,0.97801554,0.0054500005,0.003310806,0.003941944,topic_2,EMP00538,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00539,2024-H1
0.0026295448,0.98361534,0.004607862,0.003924554,0.0023841166,0.0028386002,topic_1,EMP00539,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00540,2024-H1
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00540,2024-H2
0.0026296752,0.0040544188,0.0046080905,0.98348486,0.0023842347,0.0028387406,topic_3,EMP00541,2024-H1
0.0036518013,0.005630327,0.9780145,0.0054502557,0.003310961,0.0039421283,topic_2,EMP00541,2024-H2
0.0036515156,0.005629887,0.97801626,0.005449829,0.003310702,0.00394182,topic_2,EMP00542,2024-H1
0.0024575994,0.98468673,0.0043065553,0.0036679283,0.0022282198,0.0026529843,topic_1,EMP00542,2024-H2
0.002827372,0.98238266,0.0049545225,0.004219808,0.0025634796,0.0030521548,topic_1,EMP00543,2024-H1
0.0028273717,0.98238266,0.004954522,0.0042198077,0.0025634794,0.0030521546,topic_1,EMP00543,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00544,2024-H1
0.0028273729,0.98238266,0.0049545243,0.0042198095,0.0025634805,0.003052156,topic_1,EMP00544,2024-H2
0.0030575136,0.0047140587,0.00535781,0.0045632906,0.002772141,0.97953516,topic_5,EMP00545,2024-H1
0.0036518185,0.005630354,0.9780144,0.0054502813,0.0033109765,0.003942147,topic_2,EMP00545,2024-H2
0.002827371,0.98238266,0.0049545206,0.0042198063,0.0025634787,0.0030521539,topic_1,EMP00546,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00546,2024-H2
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00547,2024-H1
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00547,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00548,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00548,2024-H2
0.0030574768,0.004714001,0.0053577633,0.004563236,0.0027721077,0.9795354,topic_5,EMP00549,2024-H1
0.0030574414,0.004713947,0.005357683,0.004563183,0.0027720756,0.97953564,topic_5,EMP00549,2024-H2
0.002306786,0.98562646,0.0040422785,0.0034428416,0.0020914823,0.002490181,topic_1,EMP00550,2024-H1
0.003651582,0.0056299893,0.97801584,0.0054499283,0.003310762,0.0039418917,topic_2,EMP00550,2024-H2
0.0026295427,0.0040542143,0.0046078577,0.003924551,0.9819452,0.0028385976,topic_4,EMP00551,2024-H1
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00551,2024-H2
0.9595472,0.009208893,0.010466459,0.00891437,0.0054153665,0.006447696,topic_0,EMP00552,2024-H1
0.0033282065,0.0051314128,0.0058321557,0.9790979,0.0030175687,0.0035928069,topic_3,EMP00552,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00553,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00553,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00554,2024-H1
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00554,2024-H2
0.0026295555,0.0040542344,0.004607882,0.98348564,0.0023841262,0.0028386114,topic_3,EMP00555,2024-H1
0.0024575992,0.98468673,0.0043065595,0.0036679278,0.0022282195,0.002652984,topic_1,EMP00555,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00556,2024-H1
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00556,2024-H2
0.0028273729,0.98238266,0.0049545243,0.0042198095,0.0025634805,0.003052156,topic_1,EMP00557,2024-H1
0.002827373,0.98238266,0.004954531,0.00421981,0.0025634808,0.0030521562,topic_1,EMP00557,2024-H2
0.0036515251,0.0056299013,0.9780162,0.0054498436,0.0033107107,0.0039418302,topic_2,EMP00558,2024-H1
0.002306759,0.9856266,0.004042231,0.003442801,0.0020914578,0.0024901517,topic_1,EMP00558,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00559,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00559,2024-H2
0.8292121,0.007947319,0.0090326145,0.1435701,0.0046734866,0.0055643916,topic_0,EMP00560,2024-H1
0.003057468,0.0047139893,0.0053577297,0.9807982,0.0027720996,0.003300544,topic_3,EMP00560,2024-H2
0.90262663,0.0040543834,0.08417133,0.0039247144,0.0023842135,0.0028387152,topic_0,EMP00561,2024-H1
0.0024575943,0.0037891055,0.0043065464,0.0036679206,0.98312587,0.002652979,topic_4,EMP00561,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00562,2024-H1
0.0028273722,0.98238266,0.004954523,0.0042198086,0.0025634798,0.003052155,topic_1,EMP00562,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00563,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00563,2024-H2
0.0026296265,0.9836148,0.0046080123,0.003924676,0.0023841907,0.0028386882,topic_1,EMP00564,2024-H1
0.002629626,0.0040543433,0.0046080053,0.98348516,0.0023841904,0.0028386877,topic_3,EMP00564,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00565,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00565,2024-H2
0.0026295448,0.98361534,0.004607862,0.003924554,0.0023841166,0.0028386002,topic_1,EMP00566,2024-H1
0.0028273724,0.98238266,0.0049545295,0.0042198086,0.00256348,0.0030521553,topic_1,EMP00566,2024-H2
0.002827372,0.98238266,0.0049545225,0.0042198077,0.0025634796,0.0030521548,topic_1,EMP00567,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00567,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00568,2024-H1
0.0028273708,0.98238266,0.00495452,0.0042198063,0.0025634784,0.0030521536,topic_1,EMP00568,2024-H2
0.004044493,0.0062357774,0.97565037,0.006036342,0.003667001,0.00436604,topic_2,EMP00569,2024-H1
0.0033282065,0.0051314128,0.0058321557,0.9790979,0.0030175687,0.0035928069,topic_3,EMP00569,2024-H2
0.0024576623,0.9846863,0.004306666,0.0036680223,0.0022282768,0.0026530523,topic_1,EMP00570,2024-H1
0.003651584,0.005629992,0.97801584,0.005449931,0.003310764,0.0039418936,topic_2,EMP00570,2024-H2
0.0024576462,0.0037891853,0.004306637,0.003667998,0.9831255,0.0026530349,topic_4,EMP00571,2024-H1
0.98219043,0.004054265,0.0046079187,0.0039246,0.0023841446,0.0028386333,topic_0,EMP00571,2024-H2
0.0028273729,0.98238266,0.0049545304,0.0042198095,0.0025634805,0.003052156,topic_1,EMP00572,2024-H1
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00572,2024-H2
0.0024576623,0.9846863,0.004306666,0.0036680223,0.0022282768,0.0026530523,topic_1,EMP00573,2024-H1
0.003651578,0.005629983,0.9780159,0.0054499228,0.0033107584,0.003941887,topic_2,EMP00573,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00574,2024-H1
0.0026295458,0.98361534,0.0046078633,0.0039245556,0.0023841176,0.0028386011,topic_1,EMP00574,2024-H2
0.0026295823,0.9836151,0.004607933,0.00392461,0.0023841506,0.0028386405,topic_1,EMP00575,2024-H1
0.0028275226,0.004359459,0.0049547865,0.98224235,0.002563616,0.0030523173,topic_3,EMP00575,2024-H2
0.003057457,0.0047139707,0.005357723,0.0045632063,0.0027720898,0.9795355,topic_5,EMP00576,2024-H1
0.0036516506,0.0056300974,0.006398942,0.0054500313,0.9749273,0.0039419658,topic_4,EMP00576,2024-H2
0.0026295455,0.98361534,0.004607868,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00577,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00577,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00578,2024-H1
0.002457591,0.9846868,0.00430654,0.0036679157,0.002228212,0.0026529755,topic_1,EMP00578,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00579,2024-H1
0.0026295448,0.98361534,0.004607862,0.003924554,0.0023841166,0.0028386002,topic_1,EMP00579,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00580,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00580,2024-H2
0.003651516,0.0056298873,0.97801626,0.0054498296,0.0033107023,0.0039418205,topic_2,EMP00581,2024-H1
0.003651516,0.0056298873,0.97801626,0.0054498296,0.0033107023,0.0039418205,topic_2,EMP00581,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00582,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00582,2024-H2
0.0036515156,0.005629887,0.97801626,0.005449829,0.003310702,0.00394182,topic_2,EMP00583,2024-H1
0.003651516,0.0056298873,0.97801626,0.0054498296,0.0033107023,0.0039418205,topic_2,EMP00583,2024-H2
0.0026295467,0.98361534,0.0046078647,0.003924557,0.0023841183,0.002838602,topic_1,EMP00584,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00584,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00585,2024-H1
0.0026295455,0.98361534,0.004607863,0.003924555,0.0023841173,0.0028386007,topic_1,EMP00585,2024-H2
0.003328144,0.005131315,0.0058320463,0.0049672024,0.0030175122,0.9777238,topic_5,EMP00586,2024-H1
0.0040444927,0.0062357765,0.97565037,0.006036341,0.0036670004,0.0043660398,topic_2,EMP00586,2024-H2
0.0033281394,0.0051313075,0.0058320384,0.9790983,0.0030175082,0.0035927347,topic_3,EMP00587,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00587,2024-H2
0.0028274085,0.004359283,0.004954589,0.98224306,0.0025635127,0.0030521944,topic_3,EMP00588,2024-H1
0.002629563,0.9836152,0.004607895,0.003924581,0.0023841332,0.0028386195,topic_1,EMP00588,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00589,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00589,2024-H2
0.0024577586,0.9846857,0.0043068347,0.003668166,0.002228364,0.0026531564,topic_1,EMP00590,2024-H1
0.0036518027,0.0056303297,0.9780145,0.0054502576,0.003310962,0.0039421297,topic_2,EMP00590,2024-H2
0.98085076,0.004359227,0.0049545257,0.0042198086,0.00256348,0.0030521553,topic_0,EMP00591,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00591,2024-H2
0.98219055,0.00405424,0.0046078893,0.003924575,0.0023841297,0.0028386153,topic_0,EMP00592,2024-H1
0.98219055,0.00405424,0.0046078893,0.003924575,0.0023841297,0.0028386153,topic_0,EMP00592,2024-H2
0.004044496,0.006235785,0.007087342,0.0060363472,0.97222996,0.004366043,topic_4,EMP00593,2024-H1
0.004044495,0.006235784,0.0070873406,0.006036346,0.97222996,0.004366042,topic_4,EMP00593,2024-H2
0.002629546,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386011,topic_1,EMP00594,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00594,2024-H2
0.0026295555,0.004054235,0.004607882,0.98348564,0.0023841264,0.0028386116,topic_3,EMP00595,2024-H1
0.0036515156,0.005629887,0.97801626,0.005449829,0.003310702,0.00394182,topic_2,EMP00595,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00596,2024-H1
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00596,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00597,2024-H1
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00597,2024-H2
0.0036515163,0.005629888,0.97801626,0.00544983,0.0033107025,0.0039418205,topic_2,EMP00598,2024-H1
0.0028273922,0.0043592583,0.004954566,0.9822431,0.002563498,0.0030521767,topic_3,EMP00598,2024-H2
0.002629604,0.0040543093,0.004607966,0.9834853,0.0023841702,0.0028386638,topic_3,EMP00599,2024-H1
0.0026296268,0.9836148,0.0046080127,0.0039246767,0.002384191,0.0028386884,topic_1,EMP00599,2024-H2
0.9833548,0.0037891995,0.004306654,0.0036680114,0.0022282703,0.0026530446,topic_0,EMP00600,2024-H1
0.0028273999,0.0043592704,0.0049545714,0.0042198496,0.002563505,0.9810754,topic_5,EMP00600,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00601,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00601,2024-H2
0.0030573867,0.004713862,0.005357587,0.9807987,0.002772026,0.0033004563,topic_3,EMP00602,2024-H1
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00602,2024-H2
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00603,2024-H1
0.002629543,0.004054215,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00603,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00604,2024-H1
0.0028273729,0.98238266,0.0049545243,0.0042198095,0.0025634805,0.003052156,topic_1,EMP00604,2024-H2
0.0028273708,0.98238266,0.00495452,0.0042198063,0.0025634784,0.0030521536,topic_1,EMP00605,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00605,2024-H2
0.002827372,0.98238266,0.0049545225,0.0042198077,0.0025634796,0.0030521548,topic_1,EMP00606,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00606,2024-H2
0.98085076,0.0043592285,0.004954527,0.0042198095,0.0025634808,0.0030521562,topic_0,EMP00607,2024-H1
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00607,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00608,2024-H1
0.0033281394,0.0051313075,0.0058320384,0.9790983,0.0030175082,0.0035927347,topic_3,EMP00608,2024-H2
0.0036515982,0.005630014,0.9780158,0.0054499526,0.0033107768,0.003941909,topic_2,EMP00609,2024-H1
0.0030575483,0.004714112,0.0053578857,0.004563343,0.0027721724,0.9795349,topic_5,EMP00609,2024-H2
0.0026295425,0.0040542143,0.0046078577,0.0039245505,0.9819452,0.0028385974,topic_4,EMP00610,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00610,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00611,2024-H1
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00611,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00612,2024-H1
0.0026295467,0.98361534,0.0046078647,0.003924557,0.0023841183,0.002838602,topic_1,EMP00612,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00613,2024-H1
0.0033281401,0.0051313085,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00613,2024-H2
0.0026295432,0.0040542153,0.0046078586,0.0039245514,0.9819452,0.002838598,topic_4,EMP00614,2024-H1
0.9595472,0.009208894,0.010466461,0.008914372,0.0054153674,0.006447697,topic_0,EMP00614,2024-H2
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00615,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00615,2024-H2
0.0033281401,0.005131308,0.0058320393,0.9790983,0.0030175087,0.0035927352,topic_3,EMP00616,2024-H1
0.0033281397,0.005131308,0.005832039,0.9790983,0.0030175084,0.003592735,topic_3,EMP00616,2024-H2
0.0033281404,0.005131309,0.0058320463,0.9790983,0.003017509,0.0035927356,topic_3,EMP00617,2024-H1
0.0033281443,0.0051313154,0.0058320467,0.0049672024,0.0030175124,0.9777238,topic_5,EMP00617,2024-H2
0.9821906,0.0040542204,0.004607867,0.003924556,0.002384118,0.0028386016,topic_0,EMP00618,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00618,2024-H2
0.0036515156,0.005629887,0.97801626,0.005449829,0.003310702,0.00394182,topic_2,EMP00619,2024-H1
0.0030574044,0.00471389,0.0053576203,0.0045631276,0.002772042,0.9795359,topic_5,EMP00619,2024-H2
0.0036515319,0.005629912,0.97801614,0.0054498534,0.0033107167,0.003941837,topic_2,EMP00620,2024-H1
0.002827384,0.0043592458,0.0049545453,0.9822432,0.0025634908,0.003052168,topic_3,EMP00620,2024-H2
0.0024577593,0.9846857,0.0043068356,0.0036681674,0.0022283648,0.002653157,topic_1,EMP00621,2024-H1
0.002629604,0.004054309,0.0046079657,0.9834853,0.0023841702,0.0028386638,topic_3,EMP00621,2024-H2
0.9821906,0.00405422,0.004607869,0.003924556,0.0023841178,0.0028386014,topic_0,EMP00622,2024-H1
0.0030573874,0.004713864,0.005357588,0.0045631025,0.0027720267,0.979536,topic_5,EMP00622,2024-H2
0.0040444727,0.0062357457,0.9756505,0.0060363114,0.0036669825,0.004366018,topic_2,EMP00623,2024-H1
0.0033281446,0.005131316,0.005832047,0.004967203,0.0030175126,0.9777238,topic_5,EMP00623,2024-H2
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00624,2024-H1
0.002827371,0.98238266,0.0049545206,0.0042198063,0.0025634787,0.0030521539,topic_1,EMP00624,2024-H2
0.0026295462,0.98361534,0.0046078637,0.003924556,0.0023841178,0.0028386014,topic_1,EMP00625,2024-H1
0.0040444722,0.0062357453,0.9756505,0.006036311,0.003666982,0.0043660174,topic_2,EMP00625,2024-H2
